customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,num_purchase,total_purchase
655,Stuart,Gebhardt,Male,64,1974-11-25,48.0,General Manager,Manufacturing,Affluent Customer,N,2884 Welch Lane,VIC,Australia,3807,6.0,8876.49
656,Marty,Lebreton,Female,80,1978-11-17,44.0,Automation Specialist III,Manufacturing,High Net Worth,N,60 Meadow Vale Hill,VIC,Australia,3032,8.0,6577.62
657,Hoyt,,Male,66,1993-02-18,30.0,Safety Technician II,Manufacturing,Affluent Customer,N,9912 Eagle Crest Lane,QLD,Australia,4800,6.0,7515.66
658,Donn,Bonnell,Male,38,1944-01-24,79.0,Tax Accountant,Manufacturing,Affluent Customer,N,355 Thackeray Circle,VIC,Australia,3025,5.0,5807.59
659,Natalee,Stringman,Female,44,1979-10-09,43.0,NA,Financial Services,Affluent Customer,N,56 Anniversary Avenue,NSW,Australia,2121,3.0,5140.61
660,Stormi,,Female,82,1995-07-29,27.0,Geological Engineer,Manufacturing,High Net Worth,N,14 Autumn Leaf Avenue,NSW,Australia,2570,4.0,3866.66
661,Cinderella,Haslen,Female,35,1988-05-07,35.0,Sales Associate,IT,High Net Worth,N,30274 Graedel Way,NSW,Australia,2577,6.0,4893.46
662,Bonnibelle,Imos,Female,41,1967-07-04,55.0,Chemical Engineer,Manufacturing,Mass Customer,N,74013 Mesta Terrace,VIC,Australia,3084,7.0,7491.70
663,Massimo,Seymour,Male,27,1997-07-17,25.0,VP Sales,Property,Affluent Customer,N,15 Lindbergh Center,NSW,Australia,2199,4.0,5447.21
664,Mathe,Scatcher,Male,38,1994-10-05,28.0,Research Nurse,Health,High Net Worth,N,3 Corscot Hill,QLD,Australia,4870,5.0,2498.90
665,Chan,Kirckman,Male,82,1997-04-19,26.0,Human Resources Assistant I,n/a,Mass Customer,N,77006 Nelson Point,QLD,Australia,4171,8.0,9622.35
666,Anselma,Ricardon,Female,82,1983-11-01,39.0,Social Worker,Health,High Net Worth,N,25 Mesta Plaza,VIC,Australia,3975,5.0,4050.39
667,Nicoline,Samwayes,Female,62,1994-03-19,29.0,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,1349 Namekagon Crossing,NSW,Australia,2134,5.0,4435.25
668,Ebony,Threadgall,Female,61,1966-08-26,56.0,Junior Executive,Health,Mass Customer,N,186 Shasta Avenue,NSW,Australia,2066,7.0,8869.57
669,Fleur,Whittlesea,Female,73,1980-11-02,42.0,Research Associate,n/a,Mass Customer,N,48 Warbler Road,QLD,Australia,4053,11.0,14227.10
670,Janifer,Pountain,Female,75,1992-11-09,30.0,Business Systems Development Analyst,Retail,Affluent Customer,N,756 Farragut Place,QLD,Australia,4740,4.0,4934.06
671,Aristotle,Vanni,Male,49,1984-07-25,38.0,NA,Agriculture,Mass Customer,N,197 Mifflin Hill,NSW,Australia,2260,6.0,7929.43
672,Kleon,Pallatina,Male,53,1977-01-12,46.0,Analog Circuit Design manager,Retail,High Net Worth,N,618 Independence Pass,NSW,Australia,2800,3.0,3915.34
673,Artie,Ommanney,Male,35,1975-06-27,48.0,VP Sales,Health,Mass Customer,N,2836 Morning Drive,NSW,Australia,2304,5.0,3956.95
674,Dalila,Rosel,Female,61,1954-08-22,68.0,Developer II,n/a,Mass Customer,N,8 Lawn Hill,VIC,Australia,3752,6.0,6795.20
675,Sharl,Wiggin,Female,37,1976-12-19,46.0,Administrative Assistant I,Financial Services,Mass Customer,N,99 Cascade Crossing,NSW,Australia,2048,3.0,4204.51
676,Curtis,,Male,51,1968-05-19,55.0,Senior Editor,n/a,High Net Worth,N,4 Sunfield Circle,NSW,Australia,2194,6.0,5361.03
677,El,Toupe,Male,59,1997-07-28,25.0,Senior Cost Accountant,Financial Services,Mass Customer,N,5 Lyons Alley,NSW,Australia,2216,5.0,4667.85
678,Ambur,Symcoxe,Female,57,1995-08-31,27.0,Accounting Assistant II,IT,High Net Worth,N,96910 Sugar Point,QLD,Australia,4352,4.0,2786.79
679,Yolande,Whild,Female,29,1974-10-21,48.0,Registered Nurse,Health,Mass Customer,N,558 Maple Court,NSW,Australia,2557,10.0,8300.07
680,Gay,Pickersgill,U,22,,,,IT,High Net Worth,N,9114 Union Center,NSW,Australia,2209,4.0,3575.79
681,Jobyna,Elgey,Female,55,1978-09-18,44.0,VP Product Management,Manufacturing,Mass Customer,N,76 Hanson Junction,NSW,Australia,2147,6.0,6462.37
682,Ole,Euplate,Male,53,1971-03-16,52.0,Health Coach IV,Health,Affluent Customer,N,3 Sheridan Park,NSW,Australia,2548,7.0,9345.26
683,Brennan,Gagen,Male,60,1962-05-16,61.0,NA,Manufacturing,Mass Customer,N,40545 Forster Point,NSW,Australia,2262,5.0,6575.07
684,Malvin,,Male,88,1987-07-03,35.0,Desktop Support Technician,Financial Services,Mass Customer,N,8425 Jackson Terrace,NSW,Australia,2763,8.0,6533.65
685,Booth,Birkin,U,28,,,Senior Developer,IT,Mass Customer,N,39035 Westerfield Plaza,NSW,Australia,2463,6.0,9845.26
686,Hallie,feaver,Female,60,1954-07-17,68.0,GIS Technical Architect,Agriculture,High Net Worth,N,8234 Riverside Park,NSW,Australia,2481,5.0,3206.39
687,Welby,Ninnotti,Male,25,1959-02-10,64.0,Executive Secretary,Retail,High Net Worth,N,4535 Daystar Parkway,NSW,Australia,2072,6.0,3029.44
688,Baron,Bullus,Male,90,1969-02-15,54.0,Junior Executive,Health,High Net Worth,N,95 Fallview Avenue,VIC,Australia,3155,4.0,4252.35
689,Hamnet,Berford,Male,91,1966-05-19,57.0,Senior Developer,Entertainment,High Net Worth,N,75826 Bellgrove Trail,VIC,Australia,3095,3.0,3175.20
690,Lindsey,,Male,95,1987-03-27,36.0,Assistant Professor,n/a,Affluent Customer,N,64080 Susan Park,QLD,Australia,4207,6.0,7019.02
691,Carver,Carwardine,Male,29,1954-08-25,68.0,NA,Financial Services,Affluent Customer,N,8179 Veith Pass,NSW,Australia,2577,8.0,10343.50
692,Goraud,Ayling,Male,42,1987-12-25,35.0,Database Administrator IV,Property,Mass Customer,N,5 Maple Parkway,NSW,Australia,2160,9.0,10464.35
693,Bambi,Hebblethwaite,Female,46,1970-10-27,52.0,NA,Financial Services,Affluent Customer,N,0 Carey Drive,QLD,Australia,4110,5.0,6667.92
694,Lilith,Lanning,Female,66,1968-12-28,54.0,Media Manager III,Health,Mass Customer,N,1 Moose Avenue,NSW,Australia,2017,5.0,4359.78
695,Kevan,Kubal,Male,36,1977-11-30,45.0,Engineer II,Health,High Net Worth,N,02 Bartelt Center,NSW,Australia,2745,8.0,8043.65
696,Arch,Gaitskill,Male,57,1966-02-06,57.0,Programmer Analyst II,n/a,Affluent Customer,N,0650 Sachs Circle,NSW,Australia,2769,7.0,5217.13
697,Weston,Brokenshaw,Male,25,1986-11-29,36.0,Environmental Specialist,Entertainment,Mass Customer,N,16420 Veith Crossing,QLD,Australia,4214,4.0,5888.76
698,Ellette,Fahy,Female,90,1996-07-20,26.0,Human Resources Manager,Manufacturing,High Net Worth,N,81310 Charing Cross Plaza,VIC,Australia,3805,3.0,2995.56
699,Mirabella,Richter,Female,16,1972-08-04,50.0,Account Representative IV,IT,Affluent Customer,N,37430 Merrick Center,NSW,Australia,2770,3.0,3197.77
700,Josias,Mulliner,Male,67,1990-02-20,33.0,NA,Financial Services,Mass Customer,N,6046 Sheridan Way,NSW,Australia,2322,8.0,9350.12
701,Ransell,Ruler,Male,18,1956-05-01,67.0,Food Chemist,Health,Mass Customer,N,537 Packers Street,QLD,Australia,4562,6.0,7328.66
702,Zorina,Bosomworth,Female,72,1960-02-09,63.0,Help Desk Technician,n/a,Mass Customer,N,6 Briar Crest Court,NSW,Australia,2117,3.0,3825.66
703,Ethelda,,Female,66,1966-10-31,56.0,NA,Property,Mass Customer,N,4 Lillian Plaza,NSW,Australia,2283,5.0,7779.90
704,Lindsay,Acaster,Female,49,1998-12-08,24.0,Research Nurse,Health,Mass Customer,N,70836 Colorado Plaza,NSW,Australia,2571,10.0,11375.17
705,Eddie,Yekel,Male,48,1964-01-16,59.0,Quality Engineer,Retail,High Net Worth,N,15 Emmet Street,NSW,Australia,2233,5.0,2109.47
706,Kane,Gaffer,Male,44,1990-01-06,33.0,Media Manager IV,Financial Services,High Net Worth,N,8 Dottie Court,VIC,Australia,3480,6.0,9522.68
707,Homere,Rounds,Male,97,1973-07-23,49.0,Executive Secretary,n/a,Mass Customer,N,520 Stephen Pass,VIC,Australia,3011,6.0,8627.30
708,Idalina,Wilcot,Female,31,1987-02-15,36.0,Safety Technician II,IT,Mass Customer,N,18939 Upham Hill,VIC,Australia,3551,3.0,3149.03
709,Holly,Cavil,Female,83,1979-12-11,43.0,Accountant III,Financial Services,Mass Customer,N,4222 Porter Lane,VIC,Australia,3136,5.0,5948.81
710,Benton,Oakly,Male,76,1970-03-01,53.0,Sales Representative,Retail,High Net Worth,N,1721 Nobel Junction,NSW,Australia,2753,7.0,8057.68
711,Audrey,Vickerman,Female,60,1972-03-03,51.0,NA,n/a,Affluent Customer,N,30550 Pierstorff Lane,VIC,Australia,3093,4.0,3784.83
712,Norine,Antonik,Female,22,1961-05-20,62.0,NA,IT,Mass Customer,N,6 Morning Drive,NSW,Australia,2232,8.0,10457.74
713,Adena,Northedge,Female,34,1994-09-26,28.0,Help Desk Technician,n/a,Mass Customer,N,646 Mariners Cove Place,VIC,Australia,3023,4.0,4564.42
714,Burtie,Scintsbury,Male,12,1964-07-13,58.0,NA,Manufacturing,High Net Worth,N,51 Londonderry Trail,NSW,Australia,2153,11.0,9647.65
715,Royal,Shinn,Male,50,1968-09-07,54.0,Junior Executive,n/a,Mass Customer,N,4086 Darwin Terrace,NSW,Australia,2176,3.0,4278.66
716,Trescha,Preshous,Female,31,1979-11-09,43.0,Social Worker,Health,Mass Customer,N,4033 Hermina Road,NSW,Australia,2304,6.0,7676.42
717,Basilius,Spieck,Male,65,1976-11-20,46.0,VP Product Management,Manufacturing,Mass Customer,N,37 Banding Avenue,NSW,Australia,2567,6.0,4696.91
718,Cathe,Lorriman,Female,38,1978-02-18,45.0,Engineer I,Manufacturing,Mass Customer,N,8080 Victoria Plaza,QLD,Australia,4217,8.0,7590.28
719,Pattin,Weathey,Male,2,1953-12-30,69.0,Administrative Officer,Retail,Mass Customer,N,14254 Hallows Parkway,QLD,Australia,4615,9.0,11731.16
720,Darrel,Canet,Male,67,1931-10-23,91.0,Recruiting Manager,Retail,Affluent Customer,N,78 Glacier Hill Drive,NSW,Australia,2026,10.0,13004.35
721,Harmonia,Cornock,Female,84,1993-08-09,29.0,Account Representative III,n/a,Affluent Customer,N,6 Fulton Road,VIC,Australia,3174,7.0,8883.61
722,Stewart,Brosoli,Male,69,1956-03-17,67.0,Marketing Manager,IT,Mass Customer,N,76 Londonderry Park,NSW,Australia,2777,5.0,7589.73
723,Madelina,Marte,Female,41,1963-08-20,59.0,Food Chemist,Health,Mass Customer,N,68861 School Hill,NSW,Australia,2199,8.0,7475.11
724,Heinrik,Norcock,Male,7,1975-08-05,47.0,Analog Circuit Design manager,Financial Services,Mass Customer,N,09 Bartelt Lane,NSW,Australia,2190,8.0,10306.06
725,Gage,Crossan,Male,61,1965-08-27,57.0,Design Engineer,Health,High Net Worth,N,29639 Porter Center,QLD,Australia,4221,11.0,9550.70
726,Norma,Blackbourn,Female,69,1978-02-10,45.0,Information Systems Manager,Health,Mass Customer,N,5811 Moulton Drive,NSW,Australia,2766,3.0,5134.71
727,Lenci,Duerden,Male,98,1978-10-10,44.0,Senior Editor,Manufacturing,Mass Customer,N,80027 Ryan Terrace,VIC,Australia,3551,6.0,9121.54
728,Winthrop,Corser,Male,60,1956-10-03,66.0,VP Accounting,Financial Services,Mass Customer,N,8 Kingsford Hill,VIC,Australia,3429,9.0,10919.45
729,Ammamaria,Standbridge,Female,30,1973-10-23,49.0,Analog Circuit Design manager,Health,Affluent Customer,N,8044 Emmet Hill,VIC,Australia,3150,10.0,16905.45
730,Robb,Poll,Male,42,1968-07-25,54.0,Web Designer IV,n/a,Mass Customer,N,2249 Havey Hill,VIC,Australia,3183,7.0,7478.93
731,Lorenza,Cawthorne,Female,57,1969-12-04,53.0,NA,n/a,Mass Customer,N,1855 Stang Terrace,NSW,Australia,2145,6.0,5528.08
732,Bonita,Gethins,Female,71,1967-01-21,56.0,Actuary,Financial Services,Mass Customer,N,2 Riverside Trail,NSW,Australia,2154,5.0,6664.66
733,Ham,Mayoh,Male,25,1973-11-30,49.0,NA,Manufacturing,Mass Customer,N,98 Esker Junction,NSW,Australia,2192,10.0,15436.80
734,Leicester,Fynes,Male,34,1980-07-06,42.0,Programmer III,Retail,Affluent Customer,N,9984 Pankratz Road,NSW,Australia,2145,3.0,3346.12
735,Khalil,Pennings,Male,33,1965-04-20,58.0,Assistant Manager,Financial Services,Mass Customer,N,324 Mifflin Road,NSW,Australia,2290,4.0,6814.03
736,Sansone,Eastcourt,Male,41,1974-05-24,49.0,Help Desk Operator,n/a,High Net Worth,N,2726 Cardinal Way,VIC,Australia,3073,6.0,5937.86
737,Sisely,Oppy,Female,75,1983-07-11,39.0,Systems Administrator III,n/a,Mass Customer,N,3 Talisman Place,QLD,Australia,4811,7.0,7720.24
738,Bunnie,Whines,Female,51,1984-12-08,38.0,NA,Agriculture,Mass Customer,N,282 West Trail,QLD,Australia,4005,8.0,9554.55
739,Arnie,Zorn,Male,36,1964-12-13,58.0,Senior Editor,Manufacturing,Mass Customer,N,08260 Jay Court,VIC,Australia,3191,10.0,10566.89
740,Farr,Butterick,Male,9,1994-08-18,28.0,NA,Financial Services,Affluent Customer,N,12 6th Hill,QLD,Australia,4810,4.0,6155.53
741,Cristionna,Mapes,Female,16,1979-02-15,44.0,NA,n/a,Mass Customer,N,0297 Merchant Avenue,QLD,Australia,4121,5.0,4538.20
742,Dexter,Robelin,Male,55,1966-04-24,57.0,Senior Developer,Manufacturing,Mass Customer,N,1 Monica Street,NSW,Australia,2100,6.0,6918.96
743,Pattin,Morican,Male,89,1981-04-06,42.0,VP Accounting,Financial Services,Mass Customer,N,0272 Pankratz Hill,NSW,Australia,2031,5.0,6458.58
744,Heinrik,,Male,54,1977-08-30,45.0,Graphic Designer,Manufacturing,Affluent Customer,N,2 North Crossing,VIC,Australia,3111,5.0,4723.18
745,Dotty,Maylott,Female,84,1978-03-22,45.0,NA,Manufacturing,Mass Customer,N,345 Dovetail Avenue,QLD,Australia,4305,4.0,2697.98
746,Aldo,Waistall,Male,47,1964-07-29,58.0,Business Systems Development Analyst,n/a,Affluent Customer,N,2826 Huxley Center,VIC,Australia,3137,6.0,5868.96
747,Eula,Bruni,Female,91,1978-04-24,45.0,Database Administrator II,n/a,Mass Customer,N,61043 Summer Ridge Junction,NSW,Australia,2229,2.0,2295.34
748,Linet,Postill,Female,51,1981-04-21,42.0,VP Marketing,Financial Services,High Net Worth,N,56045 Express Avenue,NSW,Australia,2176,9.0,6604.89
749,Andreas,Cosin,Male,47,1972-08-01,50.0,Environmental Specialist,Agriculture,Mass Customer,N,760 Forest Dale Place,VIC,Australia,3068,9.0,8679.09
750,Izaak,Gisborne,Male,42,1995-04-08,28.0,Analyst Programmer,Retail,Affluent Customer,N,99 Wayridge Place,NSW,Australia,2263,6.0,7506.73
751,Amie,Dufty,Female,41,2001-10-31,21.0,Business Systems Development Analyst,Financial Services,Affluent Customer,N,5 Dahle Trail,NSW,Australia,2117,2.0,386.48
752,Kalil,Palombi,Male,13,1961-06-27,62.0,Speech Pathologist,Financial Services,High Net Worth,N,62215 Delaware Plaza,QLD,Australia,4118,8.0,3754.29
753,Josy,Quentin,Female,82,1970-03-07,53.0,Food Chemist,Health,Affluent Customer,Y,37 Dorton Street,NSW,Australia,2594,8.0,12941.31
754,Patsy,Beefon,Female,15,1979-07-28,43.0,Senior Financial Analyst,Financial Services,Mass Customer,N,00 Evergreen Center,VIC,Australia,3850,2.0,814.03
755,Baily,Imison,Male,31,1993-07-13,29.0,Senior Cost Accountant,Financial Services,Mass Customer,N,80 Maple Avenue,NSW,Australia,2536,3.0,2405.88
756,Carin,Lauthian,Female,65,1974-09-25,48.0,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,43 Jana Way,VIC,Australia,3750,6.0,4401.13
757,Kinsley,Klimus,Male,91,1977-05-13,46.0,Environmental Tech,Financial Services,Mass Customer,N,195 Knutson Place,QLD,Australia,4019,5.0,4360.74
758,Teena,Birrel,Female,99,1967-04-07,56.0,NA,Manufacturing,High Net Worth,N,9 Melby Park,NSW,Australia,2197,2.0,1088.10
759,Mitchel,Schimek,Male,89,1963-04-18,60.0,Clinical Specialist,Health,High Net Worth,N,4 Vahlen Junction,NSW,Australia,2227,9.0,5226.52
760,Shamus,Fyndon,Male,46,1978-03-02,45.0,Assistant Professor,n/a,Mass Customer,N,6330 Monica Way,NSW,Australia,2540,9.0,10091.32
761,Vaughan,McCromley,Male,12,1977-11-27,45.0,Media Manager II,Health,Affluent Customer,N,7101 Gulseth Hill,NSW,Australia,2293,5.0,7005.32
762,Kerwin,Jossel,Male,91,1980-03-06,43.0,Environmental Specialist,n/a,Mass Customer,N,983 2nd Road,NSW,Australia,2560,5.0,3989.68
763,Benita,Cuffley,Female,95,1987-11-05,35.0,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,08 Vidon Center,NSW,Australia,2143,6.0,6989.88
764,Samuel,Stiff,Male,40,1977-03-16,46.0,Environmental Tech,Financial Services,Mass Customer,N,36 Helena Drive,QLD,Australia,4305,4.0,4171.51
765,Valeria,Chazette,Female,50,1984-08-31,38.0,NA,Retail,Affluent Customer,N,20554 Orin Place,VIC,Australia,3630,10.0,10273.69
766,Nonna,Hun,Female,16,1975-04-22,48.0,NA,Retail,Mass Customer,N,3903 Messerschmidt Park,NSW,Australia,2164,6.0,5527.75
767,Gustav,Kos,Male,70,1955-12-16,67.0,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,64 Muir Lane,NSW,Australia,2148,5.0,5596.80
768,Alexia,Wolford,Female,5,1974-01-14,49.0,Web Developer IV,Agriculture,Affluent Customer,N,06495 Swallow Terrace,NSW,Australia,2759,9.0,9778.97
769,Cameron,Letherbury,Male,65,1961-12-28,61.0,Analog Circuit Design manager,IT,Mass Customer,N,033 Loftsgordon Center,NSW,Australia,2150,8.0,10658.51
770,Zara,Maccaddie,Female,10,1984-02-05,39.0,Software Consultant,IT,High Net Worth,N,80 Scofield Alley,VIC,Australia,3121,6.0,4828.90
771,Lammond,MacGeffen,Male,12,1964-03-12,59.0,NA,n/a,Affluent Customer,N,64 Milwaukee Pass,QLD,Australia,4350,6.0,6981.15
772,Lorianna,Vidyapin,Female,12,1998-12-26,24.0,Community Outreach Specialist,Entertainment,Mass Customer,N,50851 Vahlen Avenue,NSW,Australia,2567,6.0,8884.10
773,Robbie,Handaside,Male,77,1985-02-12,38.0,NA,Financial Services,Affluent Customer,N,88 Bay Drive,QLD,Australia,4305,8.0,11640.89
774,Phelia,Perotti,Female,79,1998-11-27,24.0,Operator,Manufacturing,High Net Worth,N,0 Thompson Road,VIC,Australia,3183,1.0,980.37
775,Nikita,Kilby,Male,66,1982-09-21,40.0,Accounting Assistant IV,Manufacturing,Affluent Customer,N,99 Elka Street,QLD,Australia,4350,7.0,7991.14
776,Stanley,Seven,Male,30,1980-09-24,42.0,Financial Analyst,Financial Services,High Net Worth,N,2699 Crest Line Way,QLD,Australia,4869,9.0,7785.19
777,Wolfgang,Tarrier,Male,2,1993-01-09,30.0,Paralegal,Financial Services,High Net Worth,N,6 Melody Trail,NSW,Australia,2145,6.0,3978.30
778,Stacy,Pozzi,Male,24,1976-11-17,46.0,Assistant Professor,Manufacturing,High Net Worth,N,90 New Castle Trail,NSW,Australia,2137,5.0,3800.61
779,Maddy,Larrat,Female,1,1992-02-10,31.0,Staff Accountant III,Health,High Net Worth,N,2570 Wayridge Park,NSW,Australia,2093,5.0,4337.73
780,Kim,,Female,24,1973-10-12,49.0,Professor,Financial Services,Mass Customer,N,70 Old Gate Street,NSW,Australia,2354,3.0,4463.44
781,Elvis,O'Leagham,Male,80,1958-11-15,64.0,Legal Assistant,Manufacturing,Mass Customer,N,3 Magdeline Terrace,NSW,Australia,2190,5.0,4804.84
782,Bevvy,Siegertsz,Female,30,1976-08-29,46.0,Geological Engineer,Manufacturing,Mass Customer,N,36744 Birchwood Center,QLD,Australia,4019,6.0,10216.48
783,Rudd,Strangeways,Male,6,1985-07-25,37.0,Information Systems Manager,Retail,Affluent Customer,N,68 Chinook Street,QLD,Australia,4814,5.0,6684.54
784,Frederik,Duckett,Male,10,1977-01-24,46.0,Accounting Assistant III,IT,High Net Worth,N,0 Valley Edge Plaza,VIC,Australia,3201,2.0,771.93
785,Anthea,Guesford,Female,48,1979-08-26,43.0,Assistant Professor,Manufacturing,Mass Customer,N,8 Starling Trail,NSW,Australia,2282,6.0,5180.60
786,Francklin,Ubanks,Male,34,1985-02-14,38.0,NA,Financial Services,Affluent Customer,N,3 Crest Line Plaza,NSW,Australia,2223,7.0,9121.74
787,Norma,Batrim,Female,29,1996-12-15,26.0,NA,Retail,Affluent Customer,N,0601 Stephen Place,NSW,Australia,2292,10.0,11814.27
788,Gregg,Townsend,Male,62,1964-07-01,58.0,Social Worker,Health,Mass Customer,N,00 Mockingbird Junction,NSW,Australia,2141,7.0,8089.72
789,Gabrielle,Giraudot,Female,69,1978-04-28,45.0,Geological Engineer,Manufacturing,Affluent Customer,N,37817 Burning Wood Circle,NSW,Australia,2126,8.0,6115.92
790,Yvonne,,Female,22,1968-03-24,55.0,Senior Editor,n/a,Affluent Customer,N,02353 Kropf Lane,VIC,Australia,3046,8.0,10321.61
791,Tootsie,Hurt,Female,3,1968-09-29,54.0,Professor,Manufacturing,Mass Customer,N,79 Arkansas Drive,VIC,Australia,3008,6.0,6939.32
792,Mitch,Rains,Male,10,1975-11-19,47.0,Structural Engineer,n/a,High Net Worth,N,4085 Jackson Hill,NSW,Australia,2830,6.0,4929.85
793,Kissie,Delong,Female,97,1989-01-30,34.0,Actuary,Financial Services,High Net Worth,N,57 Gulseth Terrace,NSW,Australia,2099,10.0,9354.03
794,Scott,Ommundsen,Male,99,1955-05-12,68.0,Compensation Analyst,Financial Services,Affluent Customer,N,52737 Morningstar Crossing,NSW,Australia,2250,7.0,8166.84
795,Cassy,Awdry,Female,35,1973-08-20,49.0,Environmental Tech,Financial Services,High Net Worth,N,866 Rockefeller Junction,NSW,Australia,2171,5.0,3866.08
796,Ira,Lamlin,Female,8,1997-05-27,26.0,Financial Analyst,Financial Services,Mass Customer,N,414 Kensington Lane,VIC,Australia,3076,7.0,8204.11
797,Meridel,Rawet,Female,51,1973-10-20,49.0,Internal Auditor,Financial Services,Mass Customer,N,81 Holy Cross Alley,NSW,Australia,2077,4.0,4668.49
798,Dorita,Blackburne,Female,22,1988-05-20,35.0,Teacher,Financial Services,High Net Worth,N,1 Loomis Parkway,VIC,Australia,3156,3.0,3580.73
799,Harland,Spilisy,U,39,,,Programmer I,IT,Mass Customer,N,572 Brown Circle,NSW,Australia,2756,11.0,15922.90
800,Quint,Popov,Male,68,1978-12-31,44.0,Account Coordinator,Manufacturing,Mass Customer,N,92344 Oakridge Drive,QLD,Australia,4873,6.0,6283.90
801,Bertram,Linn,Male,28,1980-10-08,42.0,Geologist IV,n/a,Affluent Customer,N,1626 Dawn Street,QLD,Australia,4514,2.0,1648.17
802,Ailyn,Carberry,Female,50,1986-02-20,37.0,Financial Analyst,Financial Services,Mass Customer,N,845 Talisman Pass,QLD,Australia,4210,6.0,8002.10
803,Nina,Murcutt,Female,96,1999-11-11,23.0,Nuclear Power Engineer,Manufacturing,High Net Worth,N,1899 Manley Court,QLD,Australia,4551,6.0,4413.16
804,Henrietta,Seater,Female,98,1999-06-17,24.0,Technical Writer,n/a,High Net Worth,N,15067 Commercial Pass,QLD,Australia,4006,3.0,2852.18
805,Jorrie,Hanhardt,Female,48,1960-04-19,63.0,Electrical Engineer,Manufacturing,Mass Customer,N,80932 5th Street,NSW,Australia,2754,6.0,6966.17
806,Carter,Kaesmakers,Male,66,1992-07-28,30.0,Sales Representative,Retail,Mass Customer,N,018 Erie Point,NSW,Australia,2767,4.0,4854.46
807,Lorne,Quested,Female,48,1980-11-25,42.0,Safety Technician I,n/a,Affluent Customer,N,40402 Moulton Park,NSW,Australia,2282,4.0,4940.76
