transaction_id,product_id,customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,brand,product_line,product_class,product_size,list_price,standard_cost,transaction_date,day_of_week,year,month,day,online_order,order_status
1635,15,830,Jayson,Chilcott,Male,58,1981-05-31,42,VP Quality Control,Manufacturing,Affluent Customer,N,43 Esker Pass,NSW,Australia,2228,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-05-01,Monday,2017,5,1,TRUE,Approved
1636,0,966,Krystyna,Linning,Female,70,1978-11-05,44,Speech Pathologist,Retail,High Net Worth,N,58 High Crossing Place,QLD,Australia,4212,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-12-17,Sunday,2017,12,17,FALSE,Approved
1637,35,2094,Merle,Pesticcio,Male,15,1984-01-27,39,Biostatistician IV,,Mass Customer,N,09 Pierstorff Point,QLD,Australia,4514,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-06-01,Thursday,2017,6,1,FALSE,Approved
1638,13,901,Letta,McCarter,Female,13,1975-04-27,48,,Retail,Mass Customer,N,88022 South Road,QLD,Australia,4511,Solex,Standard,medium,medium,1163.89,589.27,2017-07-26,Wednesday,2017,7,26,TRUE,Approved
1639,69,1867,Tonya,Ritmeier,Female,96,1986-04-16,37,Senior Developer,,Affluent Customer,N,1 Saint Paul Terrace,NSW,Australia,2161,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-04-08,Saturday,2017,4,8,FALSE,Approved
1640,45,307,Ruben,Handlin,Male,55,1984-08-18,38,Clinical Specialist,Health,Affluent Customer,N,93 Lawn Park,VIC,Australia,3152,Solex,Standard,medium,medium,441.49,84.99,2017-08-08,Tuesday,2017,8,8,FALSE,Approved
1641,69,98,Allianora,Babalola,Female,19,1956-03-17,67,Safety Technician IV,Health,Mass Customer,N,105 Shelley Alley,NSW,Australia,2209,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-08-11,Friday,2017,8,11,FALSE,Approved
1642,64,2740,Godiva,Bulward,Female,61,1963-02-02,60,Administrative Officer,Financial Services,Affluent Customer,N,28820 Monica Circle,NSW,Australia,2226,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-08-29,Tuesday,2017,8,29,FALSE,Approved
1643,90,2867,Lem,Meegan,Male,53,1955-10-19,67,Sales Associate,,High Net Worth,N,72 Ludington Circle,NSW,Australia,2770,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-09-26,Tuesday,2017,9,26,FALSE,Approved
1644,11,433,Reinhard,Jubert,Male,94,1964-03-12,59,Statistician II,Property,Affluent Customer,N,09 Graceland Junction,VIC,Australia,3204,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-05-11,Thursday,2017,5,11,TRUE,Cancelled
1645,23,450,Myrlene,Rothwell,Female,5,1975-04-02,48,Structural Analysis Engineer,Entertainment,Mass Customer,N,98 Scott Parkway,NSW,Australia,2096,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-10-09,Monday,2017,10,9,FALSE,Approved
1646,16,523,Elberta,Tixall,Female,44,1974-11-24,48,Senior Financial Analyst,Financial Services,Affluent Customer,N,62 Northport Lane,NSW,Australia,2049,Norco Bicycles,Standard,high,small,1661.92,1.0,2017-04-16,Sunday,2017,4,16,TRUE,Approved
1647,3,794,Scott,Ommundsen,Male,99,1955-05-12,68,Compensation Analyst,Financial Services,Affluent Customer,N,52737 Morningstar Crossing,NSW,Australia,2250,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-08-09,Wednesday,2017,8,9,FALSE,Approved
1648,64,1866,Huberto,Bazylets,Male,27,1992-10-07,30,Marketing Manager,Manufacturing,Mass Customer,N,007 Canary Circle,NSW,Australia,2047,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-10-05,Thursday,2017,10,5,FALSE,Approved
1649,17,1756,Daron,,Female,92,1976-12-17,46,Junior Executive,,High Net Worth,N,8 Armistice Circle,VIC,Australia,3977,Solex,Standard,high,medium,1024.66,614.8,2017-08-25,Friday,2017,8,25,TRUE,Approved
1650,36,2322,Hazlett,Rosenschein,Male,72,1992-05-24,31,Biostatistician III,Health,Mass Customer,N,496 Summit Road,NSW,Australia,2120,Solex,Standard,low,medium,945.04,507.58,2017-04-11,Tuesday,2017,4,11,TRUE,Approved
1651,36,2438,Lorianne,Ethersey,Female,76,1983-01-29,40,Speech Pathologist,Manufacturing,Mass Customer,N,99739 Coolidge Crossing,NSW,Australia,2760,Solex,Standard,low,medium,945.04,507.58,2017-02-01,Wednesday,2017,2,1,FALSE,Approved
1652,76,1396,Sinclair,Melonby,Male,20,1987-10-07,35,Cost Accountant,Financial Services,Mass Customer,N,8108 Clyde Gallagher Crossing,VIC,Australia,3756,WeareA2B,Standard,low,medium,642.31,513.85,2017-03-18,Saturday,2017,3,18,TRUE,Approved
1653,27,230,Maegan,Scyone,Female,74,1954-06-24,69,Internal Auditor,Property,High Net Worth,N,4 5th Point,NSW,Australia,2075,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-04-02,Sunday,2017,4,2,FALSE,Approved
1654,0,1972,Obed,Pauler,Male,12,1989-07-14,33,,IT,Mass Customer,N,38 Armistice Alley,NSW,Australia,2018,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-10-05,Thursday,2017,10,5,FALSE,Approved
1655,46,2757,Leodora,Carillo,Female,65,1961-02-18,62,,Financial Services,Affluent Customer,N,2992 Scott Hill,VIC,Australia,3046,Solex,Standard,low,medium,1289.85,74.51,2017-06-15,Thursday,2017,6,15,FALSE,Approved
1656,49,58,Dalenna,Pinnock,Female,26,1967-07-04,55,Office Assistant III,Financial Services,Affluent Customer,N,18 Elgar Park,NSW,Australia,2166,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-06-23,Friday,2017,6,23,TRUE,Approved
1657,70,704,Lindsay,Acaster,Female,49,1998-12-08,24,Research Nurse,Health,Mass Customer,N,70836 Colorado Plaza,NSW,Australia,2571,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-10-11,Wednesday,2017,10,11,TRUE,Approved
1658,95,1201,Stephani,Mellhuish,Female,42,1955-11-28,67,,Manufacturing,Mass Customer,N,1911 Waxwing Point,NSW,Australia,2761,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-02-26,Sunday,2017,2,26,FALSE,Approved
1659,76,2869,Gavra,Woolvin,Female,19,2001-01-16,22,,Manufacturing,Affluent Customer,N,04470 Mcguire Trail,NSW,Australia,2070,WeareA2B,Standard,low,medium,642.31,513.85,2017-04-29,Saturday,2017,4,29,FALSE,Approved
1660,40,2907,Erik,,Male,89,1977-01-15,46,Senior Financial Analyst,Financial Services,High Net Worth,N,0 Lakeland Pass,VIC,Australia,3195,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-06-03,Saturday,2017,6,3,FALSE,Approved
1661,61,1713,Jennica,Jeeks,Female,89,1988-11-08,34,Teacher,Retail,High Net Worth,N,9 Onsgard Court,VIC,Australia,3170,OHM Cycles,Standard,low,medium,71.16,56.93,2017-09-07,Thursday,2017,9,7,FALSE,Approved
1662,41,1396,Sinclair,Melonby,Male,20,1987-10-07,35,Cost Accountant,Financial Services,Mass Customer,N,8108 Clyde Gallagher Crossing,VIC,Australia,3756,Solex,Road,medium,medium,416.98,312.74,2017-02-14,Tuesday,2017,2,14,TRUE,Approved
1663,14,500,Lazar,Crathern,Male,19,1992-04-11,31,Recruiting Manager,Retail,Affluent Customer,N,2639 Brown Road,VIC,Australia,3910,Solex,Standard,high,large,1842.92,1.0,2017-01-20,Friday,2017,1,20,FALSE,Approved
1664,95,471,Libby,Wardesworth,Female,82,1956-01-01,67,GIS Technical Architect,Financial Services,Affluent Customer,N,663 Bellgrove Parkway,VIC,Australia,3812,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-11-02,Thursday,2017,11,2,FALSE,Approved
1665,0,1024,Rhodia,D'Onise,Female,17,1992-06-05,31,Social Worker,Health,High Net Worth,N,1128 Golden Leaf Center,VIC,Australia,3124,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-07-08,Saturday,2017,7,8,TRUE,Approved
1666,18,883,Lolita,Bennie,,73,,,Recruiter,IT,Mass Customer,N,77 Pawling Pass,NSW,Australia,2537,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-01-27,Friday,2017,1,27,FALSE,Approved
1667,5,153,Lorilyn,Walshe,Female,73,1977-07-28,45,Assistant Media Planner,Entertainment,Mass Customer,N,453 Sheridan Street,NSW,Australia,2747,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-06-30,Friday,2017,6,30,FALSE,Approved
1668,18,1332,Garek,Barre,Male,87,1978-05-01,45,Technical Writer,,Mass Customer,N,7 Canary Trail,VIC,Australia,3977,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-03-17,Friday,2017,3,17,TRUE,Approved
1669,58,193,Foss,Hardes,Male,13,1964-07-22,58,Recruiting Manager,Manufacturing,Mass Customer,N,10878 Waywood Way,QLD,Australia,4352,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-07-04,Tuesday,2017,7,4,TRUE,Approved
1670,29,1820,Yard,Teeney,Male,12,1996-04-02,27,Software Engineer II,IT,Affluent Customer,N,013 Armistice Street,NSW,Australia,2769,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-05-29,Monday,2017,5,29,TRUE,Approved
1671,0,3020,Witty,McArthur,Male,13,1965-12-24,57,Chemical Engineer,Manufacturing,High Net Worth,N,2 Scott Pass,QLD,Australia,4870,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-10-22,Sunday,2017,10,22,TRUE,Approved
1672,72,43,Indira,Belt,Female,38,1983-03-01,40,Director of Sales,Retail,Mass Customer,N,60 Eagan Circle,QLD,Australia,4018,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-07-09,Sunday,2017,7,9,TRUE,Approved
1673,83,3336,Konstantine,Terne,Male,47,1979-01-10,44,Research Assistant IV,Manufacturing,Mass Customer,N,6043 Badeau Place,QLD,Australia,4820,Solex,Touring,medium,large,2083.94,675.03,2017-10-17,Tuesday,2017,10,17,FALSE,Approved
1674,47,402,Berne,Donegan,Male,9,1977-06-03,46,Desktop Support Technician,Retail,Affluent Customer,N,586 Miller Parkway,NSW,Australia,2835,Trek Bicycles,Road,low,small,1720.7,1.0,2017-11-04,Saturday,2017,11,4,TRUE,Approved
1675,53,1200,Hedda,Lathom,Female,38,1974-04-30,49,Librarian,Entertainment,High Net Worth,N,614 Shopko Trail,QLD,Australia,4350,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-06-21,Wednesday,2017,6,21,FALSE,Approved
1676,61,2281,Valaria,Abrehart,Female,56,1989-05-10,34,,,High Net Worth,N,33550 Spohn Terrace,VIC,Australia,3630,OHM Cycles,Standard,low,medium,71.16,56.93,2017-04-10,Monday,2017,4,10,TRUE,Approved
1677,82,41,Basilius,Coupe,Male,64,1976-04-14,47,Food Chemist,Health,Mass Customer,N,7188 Cody Way,VIC,Australia,3350,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-04-15,Saturday,2017,4,15,TRUE,Approved
1678,48,1688,Charmaine,Suller,Female,80,1978-12-05,44,Systems Administrator II,,Mass Customer,N,72 Mosinee Court,VIC,Australia,3146,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-06-10,Saturday,2017,6,10,TRUE,Approved
1679,24,3225,Durante,Reddan,Male,19,1980-06-19,43,Chief Design Engineer,Health,Mass Customer,N,5 Iowa Road,NSW,Australia,2154,Solex,Road,medium,large,1777.8,820.78,2017-12-22,Friday,2017,12,22,TRUE,Approved
1680,5,3457,Robbi,Springthorpe,Female,13,1956-09-26,66,,Manufacturing,Mass Customer,N,8828 North Crossing,VIC,Australia,3226,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-02-14,Tuesday,2017,2,14,FALSE,Approved
1681,0,2733,Jordanna,Skyme,Female,89,1985-03-07,38,Analog Circuit Design manager,Manufacturing,Mass Customer,N,81254 Buhler Trail,QLD,Australia,4740,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-05-18,Thursday,2017,5,18,FALSE,Approved
1682,26,3371,Josey,Alves,Female,56,1977-10-30,45,Analyst Programmer,Retail,Mass Customer,N,805 Division Plaza,QLD,Australia,4165,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-04-30,Sunday,2017,4,30,TRUE,Approved
1683,25,2468,Parker,Barenskie,Male,51,1995-12-12,27,Marketing Assistant,Retail,High Net Worth,N,62052 Loomis Avenue,QLD,Australia,4014,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-10-07,Saturday,2017,10,7,TRUE,Approved
1684,53,2714,Emmy,Jenton,Female,50,1998-03-17,25,Occupational Therapist,Health,High Net Worth,N,65 Sunbrook Road,NSW,Australia,2284,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-12-22,Friday,2017,12,22,TRUE,Approved
1685,73,1057,Laryssa,Durdle,Female,73,1969-04-06,54,Registered Nurse,Health,Mass Customer,N,7 Main Crossing,NSW,Australia,2065,Solex,Standard,medium,medium,1945.43,333.18,2017-06-08,Thursday,2017,6,8,FALSE,Approved
1686,68,322,De,Denington,Female,19,1977-03-10,46,Research Associate,Financial Services,Mass Customer,N,5 Schurz Place,QLD,Australia,4350,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-04-03,Monday,2017,4,3,TRUE,Approved
1687,17,165,Aldon,Roelofs,Male,61,1984-03-25,39,Administrative Officer,Agriculture,Mass Customer,N,22371 Miller Trail,NSW,Australia,2032,Solex,Standard,high,medium,1024.66,614.8,2017-10-19,Thursday,2017,10,19,FALSE,Approved
1688,32,1806,Gil,Gregorio,,95,,,Software Test Engineer IV,IT,Mass Customer,N,507 Onsgard Place,QLD,Australia,4701,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-09-07,Thursday,2017,9,7,FALSE,Approved
1689,63,1329,Wendy,Randlesome,Female,65,1989-07-15,33,Database Administrator IV,,Mass Customer,N,9985 Barnett Circle,VIC,Australia,3940,Solex,Standard,medium,medium,1483.2,99.59,2017-12-19,Tuesday,2017,12,19,FALSE,Cancelled
1690,64,185,Crosby,Walcot,Male,80,1979-12-13,43,,Property,Mass Customer,N,3567 Northfield Lane,NSW,Australia,2430,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-12-03,Sunday,2017,12,3,FALSE,Approved
1691,0,3119,Earle,Frisby,Male,13,1960-01-11,63,,,High Net Worth,N,6620 Elmside Drive,QLD,Australia,4118,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-09-15,Friday,2017,9,15,FALSE,Approved
1692,77,1932,Sybila,Enefer,Female,98,1977-01-03,46,Librarian,Entertainment,Affluent Customer,N,8318 Continental Alley,VIC,Australia,3175,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-04-21,Friday,2017,4,21,TRUE,Approved
1693,70,3327,Roma,Gallo,Male,84,1973-02-02,50,Teacher,Manufacturing,Mass Customer,N,973 Menomonie Hill,VIC,Australia,3337,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-03-01,Wednesday,2017,3,1,FALSE,Approved
1694,97,3440,Retha,Kahane,Female,18,1958-05-15,65,Senior Sales Associate,Manufacturing,Mass Customer,N,04036 Kennedy Trail,NSW,Australia,2221,Solex,Standard,medium,large,202.62,151.96,2017-11-28,Tuesday,2017,11,28,FALSE,Approved
1695,81,1363,Boniface,Kivelhan,Male,7,1961-10-16,61,Associate Professor,Financial Services,Mass Customer,N,016 Tony Street,VIC,Australia,3222,Solex,Standard,medium,medium,1151.96,649.49,2017-04-03,Monday,2017,4,3,TRUE,Approved
1696,11,2273,Rhetta,Lambrook,Female,71,1964-08-04,58,Assistant Professor,,Mass Customer,N,0346 Dayton Hill,NSW,Australia,2092,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-07-24,Monday,2017,7,24,TRUE,Approved
1697,56,2421,Marilee,Garbott,Female,54,1954-08-16,68,Research Nurse,Health,Affluent Customer,N,1369 Morrow Plaza,VIC,Australia,3046,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-12-30,Saturday,2017,12,30,TRUE,Approved
1698,0,1707,Alfonso,Readett,Male,18,1994-01-02,29,Cost Accountant,Financial Services,High Net Worth,N,78 Colorado Park,QLD,Australia,4105,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-10-13,Friday,2017,10,13,TRUE,Approved
1699,27,168,Reggie,Broggetti,,8,,,General Manager,IT,Affluent Customer,N,16 Golf View Center,VIC,Australia,3020,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-08-16,Wednesday,2017,8,16,TRUE,Approved
1700,22,563,Rube,Itzhayek,Male,25,1974-09-20,48,Accounting Assistant II,IT,Mass Customer,N,9161 Hoepker Street,QLD,Australia,4740,WeareA2B,Standard,medium,medium,60.34,45.26,2017-05-16,Tuesday,2017,5,16,TRUE,Approved
1701,9,2266,Jeth,Tomes,Male,74,1998-10-11,24,,Retail,High Net Worth,N,7037 North Park,NSW,Australia,2484,OHM Cycles,Road,medium,medium,742.54,667.4,2017-06-10,Saturday,2017,6,10,FALSE,Approved
1702,63,1074,Griswold,Juett,Male,43,1974-07-14,48,Accounting Assistant IV,,High Net Worth,N,4 Quincy Trail,NSW,Australia,2800,Solex,Standard,medium,medium,1483.2,99.59,2017-01-08,Sunday,2017,1,8,TRUE,Approved
1703,55,1302,Ericka,Eggers,Female,29,1998-05-03,25,Biostatistician I,Financial Services,Affluent Customer,N,9 Sugar Junction,QLD,Australia,4053,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-01-31,Tuesday,2017,1,31,TRUE,Approved
1704,56,1897,Cosette,Callar,Female,58,1997-08-20,25,Product Engineer,,Mass Customer,N,48 Dawn Center,QLD,Australia,4132,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-07-01,Saturday,2017,7,1,TRUE,Approved
1705,59,712,Norine,Antonik,Female,22,1961-05-20,62,,IT,Mass Customer,N,6 Morning Drive,NSW,Australia,2232,WeareA2B,Standard,medium,small,1415.01,1.0,2017-08-15,Tuesday,2017,8,15,TRUE,Approved
1706,22,2504,Aloysius,Huffer,Male,52,2000-04-29,23,,Property,Mass Customer,N,7 Lake View Street,QLD,Australia,4060,WeareA2B,Standard,medium,medium,60.34,45.26,2017-03-21,Tuesday,2017,3,21,TRUE,Approved
1707,62,1946,Brannon,Gladman,Male,37,1959-01-04,64,Systems Administrator III,,Mass Customer,N,53 Dakota Court,NSW,Australia,2027,Solex,Standard,medium,medium,478.16,298.72,2017-04-03,Monday,2017,4,3,FALSE,Approved
1708,64,2650,Candice,Patriskson,Female,33,1995-08-20,27,Business Systems Development Analyst,IT,Affluent Customer,N,99 Homewood Place,QLD,Australia,4213,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-11-03,Friday,2017,11,3,FALSE,Approved
1709,88,2107,Dre,Ferrillo,Female,2,1992-07-10,30,Biostatistician IV,IT,Affluent Customer,N,882 Merry Trail,QLD,Australia,4701,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-10-27,Friday,2017,10,27,FALSE,Approved
1710,3,919,Grove,Peltzer,Male,48,1987-07-17,35,Registered Nurse,Health,Mass Customer,N,55 Daystar Court,NSW,Australia,2234,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-01-11,Wednesday,2017,1,11,FALSE,Approved
1711,6,1272,Nettie,Bulfit,Female,2,1985-04-04,38,,Manufacturing,Affluent Customer,N,26 Portage Junction,QLD,Australia,4503,OHM Cycles,Standard,high,medium,227.88,136.73,2017-02-17,Friday,2017,2,17,FALSE,Approved
1712,82,1917,Raquela,Schimpke,Female,7,1973-07-28,49,Senior Sales Associate,Agriculture,Affluent Customer,N,90128 Caliangt Place,NSW,Australia,2484,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-09-08,Friday,2017,9,8,FALSE,Approved
1713,41,1108,Ginnie,Farriar,Female,86,1962-03-06,61,Dental Hygienist,Health,Mass Customer,N,8 Ridgeview Park,NSW,Australia,2323,Solex,Road,medium,medium,416.98,312.74,2017-04-24,Monday,2017,4,24,TRUE,Approved
1714,73,1459,Haydon,Berkery,Male,89,1998-06-16,25,Senior Sales Associate,Manufacturing,Mass Customer,N,1435 Lukken Trail,NSW,Australia,2570,Solex,Standard,medium,medium,1945.43,333.18,2017-04-09,Sunday,2017,4,9,TRUE,Approved
1715,96,2306,Hilary,Tregunna,Female,98,1960-04-19,63,Paralegal,Financial Services,High Net Worth,N,9 Lake View Avenue,VIC,Australia,3178,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-03-03,Friday,2017,3,3,FALSE,Approved
1716,93,1263,Elliot,Posselow,Male,41,1973-06-16,50,Nurse,Manufacturing,Affluent Customer,N,12 Prentice Point,QLD,Australia,4670,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-11-02,Thursday,2017,11,2,FALSE,Approved
1717,88,215,Debera,Foxworthy,Female,37,1974-06-24,49,Assistant Professor,Retail,High Net Worth,N,0 Northport Court,QLD,Australia,4012,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-07-23,Sunday,2017,7,23,TRUE,Approved
1718,36,968,Wayne,Woodfin,Male,96,1955-06-16,68,Accountant IV,IT,High Net Worth,N,00 Park Meadow Terrace,NSW,Australia,2450,Solex,Standard,low,medium,945.04,507.58,2017-11-25,Saturday,2017,11,25,TRUE,Approved
1719,66,3290,Brandyn,Gain,Male,22,1962-09-18,60,,Manufacturing,High Net Worth,N,4171 Beilfuss Street,VIC,Australia,3153,Solex,Standard,medium,medium,1163.89,589.27,2017-06-18,Sunday,2017,6,18,FALSE,Approved
1720,36,1850,Dare,Wasling,Male,4,1978-05-16,45,Biostatistician II,Manufacturing,High Net Worth,N,95294 Karstens Park,NSW,Australia,2155,Solex,Standard,low,medium,945.04,507.58,2017-10-01,Sunday,2017,10,1,TRUE,Approved
1721,3,1317,Barrett,Lindley,Male,2,1973-01-18,50,General Manager,Retail,Mass Customer,N,58563 Monterey Hill,QLD,Australia,4300,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-11-19,Sunday,2017,11,19,FALSE,Approved
1722,89,405,Vivien,Urion,Female,19,1971-09-28,51,,Manufacturing,High Net Worth,N,1 Red Cloud Street,NSW,Australia,2770,WeareA2B,Touring,medium,large,1362.99,57.74,2017-10-24,Tuesday,2017,10,24,TRUE,Approved
1723,58,1870,Alikee,Sjollema,Female,24,1973-01-16,50,Graphic Designer,,Affluent Customer,N,248 Bartillon Plaza,QLD,Australia,4059,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-11-22,Wednesday,2017,11,22,TRUE,Approved
1724,86,131,Jana,Renyard,Female,57,1964-10-16,58,Administrative Officer,Retail,High Net Worth,N,352 Forster Place,QLD,Australia,4132,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-04-19,Wednesday,2017,4,19,FALSE,Approved
1725,88,832,Shaun,Murphey,Male,30,1977-11-30,45,Research Assistant IV,Retail,Mass Customer,N,44997 Anniversary Way,QLD,Australia,4114,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-08-25,Friday,2017,8,25,TRUE,Approved
1726,76,1669,Jabez,Glasspoole,Male,74,1978-03-18,45,VP Accounting,Financial Services,High Net Worth,N,709 Schmedeman Street,NSW,Australia,2155,WeareA2B,Standard,low,medium,642.31,513.85,2017-06-14,Wednesday,2017,6,14,FALSE,Approved
1727,74,1960,Falkner,Jochens,Male,86,1978-07-03,44,Software Engineer II,,Mass Customer,N,8 Carioca Terrace,QLD,Australia,4007,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-01-25,Wednesday,2017,1,25,TRUE,Approved
1728,20,480,Darelle,Ive,,67,,,Registered Nurse,Health,Mass Customer,N,74011 Manufacturers Street,NSW,Australia,2320,Trek Bicycles,Standard,medium,small,1775.81,1.0,2017-12-13,Wednesday,2017,12,13,FALSE,Approved
1729,69,929,Kippy,Conerding,Male,0,1965-09-04,57,Database Administrator III,Financial Services,Mass Customer,N,10421 Cordelia Parkway,VIC,Australia,3188,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-08-25,Friday,2017,8,25,FALSE,Approved
1730,96,3480,Jarib,,Male,30,1959-06-24,64,,,Mass Customer,N,70980 Washington Parkway,NSW,Australia,2300,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-12-14,Thursday,2017,12,14,FALSE,Approved
